date,open,high,low,close,adjusted_close,volume,ticker,daily_return,cumulative_return,ma_20,ma_50,volatility_20d,annualized_volatility,trend_signal
2020-02-04,78.82749938964844,79.91000366210938,78.40750122070312,79.7125015258789,76.78926849365234,136616400,AAPL,0.03301367951955725,0.0615948048079078,78.5021255493164,,0.01880757243220139,0.2985609565226345,Bearish
2020-02-05,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,77.41542053222656,118826800,AAPL,0.008154323518098083,0.07025139229144362,78.79037551879883,,0.018740897392598495,0.2975025230819666,Bearish
2020-02-06,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,78.32096099853516,105425600,AAPL,0.011696932976394514,0.0827700510949696,79.06562538146973,,0.018615923176650548,0.29551861890780534,Bearish
2020-02-07,80.59249877929688,80.8499984741211,79.5,80.00749969482422,77.25636291503906,117684000,AAPL,-0.015928147387491265,0.06552353013436751,79.19562530517578,,0.018625573541808885,0.2956718137054249,Bearish
2020-02-10,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,77.62328338623047,109348800,AAPL,0.0047495204183034545,0.07058425589692341,79.33587532043457,,0.018636990818862945,0.29585305735983225,Bearish
2020-02-11,80.9000015258789,80.9749984741211,79.67749786376953,79.90249633789062,77.15497589111328,94323200,AAPL,-0.006033284139495332,0.064125116885827,79.36900024414062,,0.01813448783193617,0.28787606974097996,Bearish
2020-02-12,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,78.98722076416016,113730400,AAPL,0.023747777614394394,0.08939572351552316,79.55050048828124,,0.01852145399519514,0.2940189671436602,Bearish
2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.21749877929688,78.42475128173828,94747600,AAPL,-0.007121078859769314,0.08163805065887364,79.71962547302246,,0.01858635358178272,0.29504921614147006,Bearish
2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,78.444091796875,80113600,AAPL,0.0002463049559713326,0.08190446347131819,79.84100074768067,,0.018432743896905045,0.2926107379905261,Bearish
2020-02-18,78.83999633789062,79.9375,78.65249633789062,79.75,77.00773620605469,152531200,AAPL,-0.018310546187148335,0.06209420182284475,79.84437561035156,,0.01881186547404005,0.29862910644907303,Bearish
2020-02-19,80.0,81.14250183105469,80.0,80.90499877929688,78.12299346923828,93984000,AAPL,0.014482743314067292,0.07747623952320426,79.93250045776367,,0.018995960037707905,0.30155151704817756,Bearish
2020-02-20,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,77.32154083251953,100566000,AAPL,-0.010258968463974338,0.06642244476125403,79.96500015258789,,0.01915898503499796,0.30413945865007636,Bearish
2020-02-21,79.65499877929688,80.11250305175781,77.625,78.26249694824219,75.57135772705078,129554000,AAPL,-0.02263503052234317,0.042283940174371315,79.8877498626709,,0.01981192778461848,0.314504603465228,Bearish
2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,71.981689453125,222195200,AAPL,-0.047500385551912494,-0.007224948838477796,79.63612480163575,,0.022402656158943244,0.3556311414231199,Bearish
2020-02-25,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,69.54353332519531,230673600,AAPL,-0.033872179058296537,-0.040852403136030335,79.37524948120117,,0.022699840800600987,0.3603488013548853,Bearish
2020-02-26,71.63249969482422,74.47000122070312,71.625,73.1624984741211,70.64673614501953,198054800,AAPL,0.015863675150069367,-0.025636797238410614,79.06224937438965,,0.021948988587302702,0.3484293919883872,Bearish
2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,66.02870178222656,320605600,AAPL,-0.06536820530254006,-0.08932917111577066,78.42699928283692,,0.02507745411769541,0.3980922426603285,Bearish
2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,65.99007415771484,426510000,AAPL,-0.0005849797767482068,-0.0898618951339425,77.79562416076661,,0.025090402849449776,0.3982977974044229,Bearish
2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.13377380371094,341397200,AAPL,0.09310072274952952,-0.005127379769025442,77.66187400817871,,0.03240785182377876,0.5144586987092978,Bearish
2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,69.84285736083984,319475600,AAPL,-0.0317592795151177,-0.036723817396878466,77.42012405395508,,0.03311917682364157,0.5257506330151782,Bearish
2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,73.0824966430664,219178400,AAPL,0.04638456577639127,0.007957330055907041,77.21874885559082,,0.034001570644547195,0.5397582006663962,Bearish
2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,70.71192169189453,187572800,AAPL,-0.03243699915243503,-0.024737781004807058,76.86212387084962,,0.03456733261127203,0.5487393934576725,Bearish
2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,69.77285766601562,226176800,AAPL,-0.013280125870939186,-0.03768938603023464,76.40987396240234,,0.03441832817622086,0.5463740213813262,Bearish
2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,64.2543716430664,286744800,AAPL,-0.07909208541712087,-0.11380053930813339,75.73662414550782,,0.038139211194924236,0.6054412081316407,Bearish
2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,68.88207244873047,285290000,AAPL,0.07202157246522778,-0.04997506063126833,75.28399925231933,,0.042125826133715086,0.6687267583377341,Bearish
2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,66.4897689819336,255598800,AAPL,-0.03473051023093954,-0.08296991150766175,74.73174934387207,,0.04264410516851449,0.676954182952641,Bearish
2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,59.923587799072266,418474000,AAPL,-0.09875466605505201,-0.17353091165915746,73.74462413787842,,0.04667018385763239,0.7408662007737384,Bearish
2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,67.10293579101562,370732000,AAPL,0.11980826654731591,-0.07451308283010061,73.15837421417237,76.45169975280761,0.05529860122147038,0.8778380800904594,Bearish
2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,58.470340728759766,322423600,AAPL,-0.12864695596573805,-0.1935741575101233,72.1241241455078,76.16099975585938,0.06163872071223662,0.9784843568204651,Bearish
2020-03-17,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,61.04129409790039,324056000,AAPL,0.04397008216537346,-0.15811554695556296,71.29737415313721,75.93814979553223,0.06290475516379185,0.9985820306807962,Bearish
2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,59.54700469970703,300233600,AAPL,-0.024479958975183402,-0.17872484382793552,70.33549919128419,75.67249984741211,0.06272062742088891,0.9956590933776633,Bearish
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,59.09075164794922,271857200,AAPL,-0.007662056203340817,-0.1850175002329334,69.39149932861328,75.4044497680664,0.06272626500727349,0.9957485872870728,Bearish
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,55.33934020996094,401693200,AAPL,-0.06348555177559367,-0.23675711391809828,68.34387454986572,75.0346997833252,0.06376502250227074,1.0122383513126756,Bearish
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,54.16370391845703,336752800,AAPL,-0.02124415572883842,-0.2529715646489503,67.4212495803833,74.60839973449707,0.06329728776554766,1.0048132925551825,Bearish
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,59.597694396972656,287531200,AAPL,0.10032540114763622,-0.17802563720366527,66.90624980926513,74.2911498260498,0.06783088813670365,1.0767819673101557,Bearish
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,59.26939010620117,303602000,AAPL,-0.0055087515531973,-0.18255368975140795,66.31712493896484,73.93394989013672,0.06764466106119055,1.0738257041349886,Bearish
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,62.38833236694336,252087200,AAPL,0.052622995862315225,-0.1395372159495315,66.12862510681153,73.66274993896485,0.0673916159705883,1.0698087378536725,Bearish
2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,59.80530548095703,204216800,AAPL,-0.04140224751262378,-0.17516230911019037,65.80837535858154,73.34474998474121,0.06800411826518657,1.079531910347453,Bearish
2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,61.512020111083984,167976400,AAPL,0.028537950709074167,-0.1516231317445904,65.25837535858155,73.0426000213623,0.06466701878616432,1.0265570984167967,Bearish
2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,61.38650131225586,197002000,AAPL,-0.002040753021636643,-0.15335445940196923,64.82050018310547,72.72039993286133,0.06438334600873483,1.0220539326800122,Bearish
2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,58.156524658203125,176218400,AAPL,-0.05261705130869221,-0.19790245125189132,64.04762535095215,72.34209991455079,0.06407397243250379,1.0171427794104801,Bearish
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,59.126956939697266,165934000,AAPL,0.016686683626928822,-0.18451810321799655,63.447750091552734,71.97824981689453,0.06408613835930266,1.0173359075111506,Bearish
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,58.277225494384766,129880000,AAPL,-0.014371408643005013,-0.19623772679762352,62.85250015258789,71.58914978027343,0.06409227714327011,1.017433357685532,Bearish
2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,63.36119079589844,201820400,AAPL,0.08723746836966395,-0.12611954091240196,62.80625,71.30994979858399,0.06503027094367296,1.0323235476486499,Bearish
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,62.62730407714844,202887200,AAPL,-0.011582308571582711,-0.1362410940442309,62.48237495422363,71.06234970092774,0.06289797339185293,0.9984743733888038,Bearish
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,64.23023986816406,168895200,AAPL,0.02559462990362782,-0.11413350452033055,62.3653751373291,70.80424972534179,0.06273576841234614,0.995899449165656,Bearish
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,64.69371032714844,161834800,AAPL,0.0072160816976889475,-0.1077410195157038,62.61237506866455,70.52249969482422,0.058258134271613055,0.9248192107757832,Bearish
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,65.9635009765625,131022800,AAPL,0.01962763520019828,-0.09022808574265717,62.55337505340576,70.26939971923828,0.05186376947057963,0.8233118164412264,Bearish
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,69.29486083984375,194994800,AAPL,0.050503157522300945,-0.04428173144755332,63.11387481689453,70.157099609375,0.04313119487182343,0.6846864922794551,Bearish
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,68.66239166259766,131154400,AAPL,-0.009127313111321755,-0.05300487133084175,63.508499717712404,70.03594955444336,0.04252090532033173,0.6749984459935261,Bearish
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,69.20797729492188,157125200,AAPL,0.007945750532016405,-0.045480284283401895,64.00874977111816,69.87514953613281,0.04188117170947865,0.6648429897556464,Bearish
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,68.26891326904297,215250000,AAPL,-0.01356871399529369,-0.05843188930882948,64.48399963378907,69.6818994140625,0.04202071499411143,0.667058170725251,Bearish
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,66.85189056396484,130015200,AAPL,-0.02075670215900005,-0.07797573814485848,65.08012447357177,69.44049942016602,0.039181614314259296,0.621988844649472,Bearish
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,64.78545379638672,180991600,AAPL,-0.03091033035419699,-0.10647581267338557,65.63012447357178,69.18219940185547,0.0396468007764696,0.6293734508031664,Bearish
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,66.65150451660156,116862400,AAPL,0.028803558993071077,-0.08073913603198757,65.99537448883056,68.95494949340821,0.03384536764459641,0.5372785549149243,Bearish
2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,66.3932113647461,124814400,AAPL,-0.0038754339028068685,-0.08430167074973272,66.36424942016602,68.73204956054687,0.033817728667255804,0.5368397997517118,Bearish
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,68.30992889404297,126161200,AAPL,0.028869586869241237,-0.05786583828742309,66.67087440490722,68.51089950561523,0.03249371187828791,0.5158216848200118,Bearish
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,68.35823059082031,117087600,AAPL,0.0007068318414262809,-0.0571999078630292,67.11374950408936,68.30239959716796,0.03063739158376882,0.4863535137021337,Bearish
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,67.25019073486328,112004800,AAPL,-0.016209438280229915,-0.07248216776711847,67.41087436676025,68.07054946899414,0.030626706584155398,0.48618389459171807,Bearish
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,69.45901489257812,137280800,AAPL,0.0328452324470514,-0.04201762896864425,67.8288745880127,67.91419952392579,0.03119831142320923,0.4952578401057433,Bearish
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,70.9243392944336,183064000,AAPL,0.021096085131450115,-0.02180795131493829,68.48999938964843,67.76509948730468,0.02802034100311954,0.4448091236728826,Bullish
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,69.78250885009766,240616800,AAPL,-0.01609932152918625,-0.037556179624012476,69.0417495727539,67.60894958496094,0.02858269246512657,0.4537361763801877,Bullish
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,70.76983642578125,133568000,AAPL,0.014148809057535017,-0.023938745780908044,69.68862457275391,67.50949966430665,0.02807820101212056,0.4457276228409185,Bullish
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,71.83203887939453,147751200,AAPL,0.015008847869833364,-0.009289190904694933,70.12724952697754,67.5063996887207,0.021515895836282557,0.34155425770544245,Bullish
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,72.57315063476562,142333600,AAPL,0.010317271640702286,0.0009322416301211778,70.64224967956542,67.56914978027343,0.02109981984828856,0.3349492561610168,Bullish
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,73.32389831542969,115215200,AAPL,0.010344893394040211,0.011286778964442412,71.11312446594238,67.62459976196288,0.020687083824754576,0.32839727490868503,Bullish
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,75.06912994384766,133838400,AAPL,0.02103777854047717,0.032562006261208865,71.63987464904785,67.80764984130859,0.020929602904234467,0.33224714594363763,Bullish
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,76.2503662109375,145946400,AAPL,0.015735352290909388,0.048809733191937266,72.16187477111816,68.0158999633789,0.020829100242406782,0.33065171564786117,Bullish
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,75.37898254394531,162301200,AAPL,-0.011428227649636025,0.03682369679986586,72.46637496948242,68.07889999389648,0.018553888495598827,0.2945338488754609,Bullish
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,74.46881866455078,200622400,AAPL,-0.012074145728808161,0.02430493638962261,72.75662498474121,68.17054992675781,0.018676957085763824,0.2964875021781404,Bullish
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,74.92632293701172,158929200,AAPL,0.006143392445746132,0.03059764359797912,73.04225006103516,68.20455001831054,0.018661750627380524,0.29624610713491484,Bullish
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,74.48333740234375,166348400,AAPL,-0.005912053496561764,0.024504695195597392,73.35362510681152,68.27849990844726,0.01835829376378739,0.2914288787666963,Bullish
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,76.23827362060547,135178400,AAPL,0.023561145888427948,0.04864319978248033,73.82900009155273,68.40814987182617,0.017830370573358626,0.2830483579273865,Bullish
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,75.79773712158203,101729600,AAPL,-0.005778438074729886,0.04258367999005075,74.38862533569336,68.64299987792968,0.015819482307348812,0.2511264963301873,Bullish
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,77.27185821533203,111504800,AAPL,0.01944815754296969,0.06286001165022626,74.92775039672851,68.81244995117187,0.015297368163891358,0.24283819125271974,Bullish
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,76.69576263427734,102688800,AAPL,-0.007455454690675767,0.054935906990836836,75.45050048828125,69.01955001831055,0.015456301020683242,0.24536117213808994,Bullish
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,77.18955993652344,81803200,AAPL,0.006438404625611405,0.061728011214130296,75.89950065612793,69.37285011291505,0.014591969310219773,0.23164033160116942,Bullish
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,76.66669464111328,125522000,AAPL,-0.006773506735514134,0.05453638937888727,76.31900062561036,69.56665016174317,0.014831218011262068,0.23543828698788832,Bullish
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.00074768066406,112945200,AAPL,0.0043569422453433315,0.05913094352302406,76.81312561035156,69.94615005493164,0.013915449791357988,0.22090091717723329,Bullish
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.03462219238281,133560800,AAPL,0.0004401454053155618,0.05959711514144317,77.19462547302246,70.27310005187988,0.012534957216127362,0.19898627693224513,Bullish
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,76.9595947265625,153532400,AAPL,-0.0009740693121563782,0.05856499410833438,77.49637565612792,70.62945007324218,0.01201593275948188,0.1907470191123789,Bullish
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,77.90603637695312,80791200,AAPL,0.012297929269941221,0.07158315153351436,77.90612564086913,71.01480010986329,0.01116018058548791,0.17716237449463337,Bullish
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,78.2667236328125,87642800,AAPL,0.004629455355348977,0.07654399789308286,78.2833755493164,71.48530006408691,0.010970786285605499,0.1741558331913011,Bullish
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,78.69754791259766,104491200,AAPL,0.005505037420229231,0.08247041288600743,78.62787551879883,71.98905006408691,0.010715856859905806,0.17010895401765763,Bullish
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.01979064941406,87560400,AAPL,-0.008612167307518348,0.07314799658479476,78.89900054931641,72.36625007629395,0.011006383992721525,0.17472092927293978,Bullish
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,80.24188995361328,137250400,AAPL,0.02848098928760323,0.10371231317953922,79.24600067138672,72.79615005493164,0.012270488669420718,0.19478796890713843,Bullish
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,80.71630096435547,95654400,AAPL,0.005912493077158798,0.11023800459038813,79.53762550354004,73.17125,0.011644695118932374,0.18485380426717662,Bullish
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,83.26516723632812,147712400,AAPL,0.03157799750833212,0.14529709753299902,79.89987525939941,73.65249992370606,0.012970119506855159,0.20589426413955875,Bullish
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,85.40738677978516,166651600,AAPL,0.025727510551937005,0.17476274069488218,80.41775016784668,74.14264991760254,0.013228616882528127,0.20999778276311984,Bullish
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,81.30693054199219,201662400,AAPL,-0.0480104370741008,0.11836186805575233,80.77087516784668,74.5506999206543,0.017585506065306632,0.279161254368116,Bullish
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.00890350341797,200146000,AAPL,0.008633503867755632,0.12801724956916205,81.13662490844726,75.04014984130859,0.017606182607919827,0.27948948430647885,Bullish
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.02311706542969,138808800,AAPL,0.012367185927901092,0.14196764862446343,81.57762489318847,75.53044982910156,0.017501826781107805,0.277832886912848,Bullish
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,85.2234115600586,165428800,AAPL,0.026502220463282766,0.1722323270102455,82.04162483215332,76.08379974365235,0.01767230847437563,0.2805391998937032,Bullish
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.10480499267578,114406400,AAPL,-0.0013917014685934648,0.17060092955921258,82.52224960327149,76.52939971923828,0.017548671559851087,0.27857652472150746,Bullish
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.13870239257812,96820400,AAPL,0.0003982327423870391,0.1710671011776317,82.92849960327149,76.99089981079102,0.017292879867957876,0.2745159574963921,Bullish
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,84.65217590332031,264476000,AAPL,-0.005714638224894375,0.16437487635732584,83.33937454223633,77.40914978027344,0.017231145239733753,0.27353595065501973,Bullish
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,86.86699676513672,135445200,AAPL,0.0261637706294926,0.19483931354908268,83.8391242980957,77.8635498046875,0.01786525999864273,0.28360221038351274,Bullish
2020-06-23,91.0,93.09500122070312,90.56749725341795,91.63249969482422,88.72113800048828,212155600,AAPL,0.021344787155047618,0.22034290438127102,84.46162414550781,78.32994979858398,0.017907195894714425,0.2842679220955869,Bullish
2020-06-24,91.25,92.19750213623048,89.62999725341797,90.01499938964844,87.155029296875,192623200,AAPL,-0.017652037329143666,0.19880136587877728,84.9859992980957,78.6949998474121,0.018765041864063962,0.29788580468417497,Bullish
2020-06-25,90.1750030517578,91.25,89.39250183105469,91.20999908447266,88.31208038330078,137522400,AAPL,0.013275561883319131,0.2147161275973084,85.56837425231933,79.09704986572265,0.018770644765479395,0.2979747479867688,Bullish
2020-06-26,91.10250091552734,91.33000183105467,88.25499725341797,88.40750122070312,85.59860229492188,205256800,AAPL,-0.030725774497311842,0.1773930337825056,86.01449928283691,79.43174987792969,0.02053388532806355,0.32596532416784463,Bullish
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,87.57135772705078,130646000,AAPL,0.02304666963762081,0.20452802206572707,86.51362419128418,79.82664993286133,0.020858296866104034,0.33111519768041514,Bullish
2020-06-30,90.0199966430664,91.49500274658205,90.0,91.1999969482422,88.3023681640625,140223200,AAPL,0.0083475842331302,0.21458292119108635,87.03187408447266,80.26599990844727,0.02086132357092617,0.33116324512992334,Bullish
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,88.13536071777344,110737200,AAPL,-0.0018914541241649152,0.2122855933156591,87.51924896240234,80.74469985961915,0.020940800347384627,0.33242489984300827,Bullish
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,88.13536071777344,114041600,AAPL,0.0,0.2122855933156591,88.04162368774413,81.18474975585937,0.020714237419167503,0.32882832485679375,Bullish
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,90.49298858642578,118655600,AAPL,0.026750215989129744,0.24471449477736318,88.57099876403808,81.67884979248046,0.02062018199084243,0.32733524121997093,Bullish
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658205,93.17250061035156,90.2122039794922,112424400,AAPL,-0.003102858481131565,0.24085232185065575,89.06137390136719,82.12744979858398,0.02072582856769132,0.3290123286352155,Bullish
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,92.31326293945312,117092000,AAPL,0.023290114086561564,0.2697519139911324,89.52862396240235,82.61844970703125,0.020260553846769815,0.32162632141791586,Bullish
